user_automacao03112014_094221089@cnova.com,123456,9172725,
user_automacao03112014_094221229@cnova.com,123456,9172723,
user_automacao03112014_094221323@cnova.com,123456,9172724,
user_automacao03112014_094221447@cnova.com,123456,9172721,
user_automacao03112014_094221541@cnova.com,123456,9172720,
user_automacao03112014_094221635@cnova.com,123456,9172719,
user_automacao03112014_094222087@cnova.com,123456,9172718,
user_automacao03112014_094222243@cnova.com,123456,9172717,
user_automacao03112014_094222352@cnova.com,123456,9172716,
user_automacao03112014_094222477@cnova.com,123456,9172715,
user_automacao03112014_094222617@cnova.com,123456,9172714,
user_automacao03112014_094222758@cnova.com,123456,9172713,
user_automacao03112014_094222883@cnova.com,123456,9172712,
user_automacao03112014_094223007@cnova.com,123456,9172710,
user_automacao03112014_094223117@cnova.com,123456,9172709,
user_automacao03112014_094223335@cnova.com,123456,9172708,
user_automacao03112014_094223694@cnova.com,123456,9172707,
user_automacao03112014_094223866@cnova.com,123456,9172722,
user_automacao03112014_094224302@cnova.com,123456,9172706,
user_automacao03112014_094224443@cnova.com,123456,9172705,
user_automacao03112014_094224630@cnova.com,123456,9172703,
user_automacao03112014_094224786@cnova.com,123456,9172704,
user_automacao03112014_094224973@cnova.com,123456,9172701,
user_automacao03112014_094225114@cnova.com,123456,9172702,
user_automacao03112014_094225363@cnova.com,123456,9172699,
user_automacao03112014_094225660@cnova.com,123456,9172700,
user_automacao03112014_094225987@cnova.com,123456,9172697,
user_automacao03112014_094226252@cnova.com,123456,9172698,
user_automacao03112014_094226486@cnova.com,123456,9172695,
user_automacao03112014_094226705@cnova.com,123456,9172694,
user_automacao03112014_094226876@cnova.com,123456,9172693,
user_automacao03112014_094227017@cnova.com,123456,9172692,
user_automacao03112014_094227126@cnova.com,123456,9172691,
user_automacao03112014_094227298@cnova.com,123456,9172690,
user_automacao03112014_094227485@cnova.com,123456,9172689,
user_automacao03112014_094227578@cnova.com,123456,9172688,
user_automacao03112014_094227797@cnova.com,123456,9172696,
user_automacao03112014_094228109@cnova.com,123456,9172686,
user_automacao03112014_094228218@cnova.com,123456,9172687,
user_automacao03112014_094228374@cnova.com,123456,9172685,
user_automacao03112014_094228499@cnova.com,123456,9172684,
user_automacao03112014_094228702@cnova.com,123456,9172683,
user_automacao03112014_094228904@cnova.com,123456,9172681,
user_automacao03112014_094229029@cnova.com,123456,9172682,
user_automacao03112014_094229185@cnova.com,123456,9172680,
user_automacao03112014_094229341@cnova.com,123456,9172679,
user_automacao03112014_094229497@cnova.com,123456,9172678,
user_automacao03112014_094229591@cnova.com,123456,9172676,
user_automacao03112014_094229700@cnova.com,123456,9172677,
user_automacao03112014_094229856@cnova.com,123456,9172674,
user_automacao03112014_094229981@cnova.com,123456,9172675,
user_automacao03112014_094230121@cnova.com,123456,9172672,
user_automacao03112014_094230230@cnova.com,123456,9172673,
user_automacao03112014_094230355@cnova.com,123456,9172671,
user_automacao03112014_094230496@cnova.com,123456,9172669,
user_automacao03112014_094230636@cnova.com,123456,9172670,
user_automacao03112014_094230776@cnova.com,123456,9172668,
user_automacao03112014_094231042@cnova.com,123456,9172667,
user_automacao03112014_094231182@cnova.com,123456,9172666,
user_automacao03112014_094231447@cnova.com,123456,9172665,
user_automacao03112014_094231697@cnova.com,123456,9172664,
user_automacao03112014_094231900@cnova.com,123456,9172663,
user_automacao03112014_094232258@cnova.com,123456,9172661,
user_automacao03112014_094232524@cnova.com,123456,9172662,
user_automacao03112014_094232633@cnova.com,123456,9172660,
user_automacao03112014_094232773@cnova.com,123456,9172658,
user_automacao03112014_094232914@cnova.com,123456,9172659,
user_automacao03112014_094233070@cnova.com,123456,9172657,
user_automacao03112014_094233226@cnova.com,123456,9172656,
user_automacao03112014_094233319@cnova.com,123456,9172655,
user_automacao03112014_094233413@cnova.com,123456,9172653,
user_automacao03112014_094233662@cnova.com,123456,9172654,
user_automacao03112014_094233803@cnova.com,123456,9172652,
user_automacao03112014_094233928@cnova.com,123456,9172650,
user_automacao03112014_094234021@cnova.com,123456,9172651,
user_automacao03112014_094234115@cnova.com,123456,9172647,
user_automacao03112014_094234255@cnova.com,123456,9172648,
user_automacao03112014_094234380@cnova.com,123456,9172645,
user_automacao03112014_094234848@cnova.com,123456,9172646,
