user_automacao03112014_091432942@cnova.com,123456,11228041
user_automacao03112014_091433160@cnova.com,123456,11228042
user_automacao03112014_091433363@cnova.com,123456,11228043
user_automacao03112014_091433456@cnova.com,123456,11228044
user_automacao03112014_091433612@cnova.com,123456,11228045
user_automacao03112014_091433706@cnova.com,123456,11228046
user_automacao03112014_091433878@cnova.com,123456,11228047
user_automacao03112014_091434034@cnova.com,123456,11228048
user_automacao03112014_091434174@cnova.com,123456,11228049
user_automacao03112014_091434346@cnova.com,123456,11228050
user_automacao03112014_091434658@cnova.com,123456,11228051
user_automacao03112014_091434892@cnova.com,123456,11228052
user_automacao03112014_091435016@cnova.com,123456,11228053
user_automacao03112014_091435188@cnova.com,123456,11228054
user_automacao03112014_091435391@cnova.com,123456,11228055
user_automacao03112014_091435578@cnova.com,123456,11228056
user_automacao03112014_091435812@cnova.com,123456,11228057
user_automacao03112014_091435999@cnova.com,123456,11228058
user_automacao03112014_091436109@cnova.com,123456,11228059
user_automacao03112014_091436311@cnova.com,123456,11228060
user_automacao03112014_091436514@cnova.com,123456,11228061
user_automacao03112014_091436748@cnova.com,123456,11228062
user_automacao03112014_091437154@cnova.com,123456,11228063
user_automacao03112014_091437372@cnova.com,123456,11228064
user_automacao03112014_091437513@cnova.com,123456,11228065
user_automacao03112014_091437669@cnova.com,123456,11228066
user_automacao03112014_091437840@cnova.com,123456,11228067
user_automacao03112014_091437996@cnova.com,123456,11228068
user_automacao03112014_091438183@cnova.com,123456,11228069
user_automacao03112014_091438386@cnova.com,123456,11228070
user_automacao03112014_091438511@cnova.com,123456,11228071
user_automacao03112014_091438698@cnova.com,123456,11228072
user_automacao03112014_091438839@cnova.com,123456,11228073
user_automacao03112014_091439010@cnova.com,123456,11228074
user_automacao03112014_091439151@cnova.com,123456,11228075
user_automacao03112014_091439338@cnova.com,123456,11228076
user_automacao03112014_091439556@cnova.com,123456,11228077
user_automacao03112014_091439697@cnova.com,123456,11228078
user_automacao03112014_091439837@cnova.com,123456,11228079
user_automacao03112014_091440024@cnova.com,123456,11228080
user_automacao03112014_091440180@cnova.com,123456,11228081
user_automacao03112014_091440336@cnova.com,123456,11228083
user_automacao03112014_091440477@cnova.com,123456,11228084
user_automacao03112014_091440835@cnova.com,123456,11228086
user_automacao03112014_091440960@cnova.com,123456,11228087
user_automacao03112014_091441132@cnova.com,123456,11228088
user_automacao03112014_091441350@cnova.com,123456,11228089
user_automacao03112014_091441537@cnova.com,123456,11228090
user_automacao03112014_091441678@cnova.com,123456,11228091
user_automacao03112014_091441803@cnova.com,123456,11228092
user_automacao03112014_091441959@cnova.com,123456,11228093
user_automacao03112014_091442052@cnova.com,123456,11228094
user_automacao03112014_091442177@cnova.com,123456,11228095
user_automacao03112014_091442364@cnova.com,123456,11228096
user_automacao03112014_091442505@cnova.com,123456,11228097
user_automacao03112014_091442645@cnova.com,123456,11228098
user_automacao03112014_091442801@cnova.com,123456,11228099
user_automacao03112014_091442941@cnova.com,123456,11228100
user_automacao03112014_091443082@cnova.com,123456,11228101
user_automacao03112014_091443222@cnova.com,123456,11228102
user_automacao03112014_091443378@cnova.com,123456,11228103
user_automacao03112014_091443503@cnova.com,123456,11228104
user_automacao03112014_091443815@cnova.com,123456,11228105
user_automacao03112014_091443987@cnova.com,123456,11228106
user_automacao03112014_091444111@cnova.com,123456,11228107
user_automacao03112014_091444283@cnova.com,123456,11228108
user_automacao03112014_091444517@cnova.com,123456,11228109
user_automacao03112014_091444689@cnova.com,123456,11228110
user_automacao03112014_091444923@cnova.com,123456,11228111
user_automacao03112014_091445063@cnova.com,123456,11228112
user_automacao03112014_091445250@cnova.com,123456,11228113
user_automacao03112014_091445375@cnova.com,123456,11228115
user_automacao03112014_091445547@cnova.com,123456,11228116
user_automacao03112014_091445656@cnova.com,123456,11228117
user_automacao03112014_091445843@cnova.com,123456,11228118
user_automacao03112014_091445983@cnova.com,123456,11228119
user_automacao03112014_091446249@cnova.com,123456,11228121
user_automacao03112014_091446576@cnova.com,123456,11228122
user_automacao03112014_091446748@cnova.com,123456,11228123
user_automacao03112014_091446904@cnova.com,123456,11228124
user_automacao03112014_091447216@cnova.com,123456,11228125
user_automacao03112014_091447387@cnova.com,123456,11228126
user_automacao03112014_091447497@cnova.com,123456,11228127
user_automacao03112014_091447715@cnova.com,123456,11228128
user_automacao03112014_091447824@cnova.com,123456,11228129
user_automacao03112014_091448027@cnova.com,123456,11228130
user_automacao03112014_091448183@cnova.com,123456,11228131
user_automacao03112014_091448339@cnova.com,123456,11228133
user_automacao03112014_091448542@cnova.com,123456,11228134
user_automacao03112014_091448745@cnova.com,123456,11228135
user_automacao03112014_091448854@cnova.com,123456,11228136
user_automacao03112014_091449010@cnova.com,123456,11228137
user_automacao03112014_091449119@cnova.com,123456,11228138
user_automacao03112014_091449337@cnova.com,123456,11228139
user_automacao03112014_091449743@cnova.com,123456,11228140
user_automacao03112014_091450289@cnova.com,123456,11228141
user_automacao03112014_091450523@cnova.com,123456,11228142
user_automacao03112014_091450695@cnova.com,123456,11228143
user_automacao03112014_091450851@cnova.com,123456,11228144
user_automacao03112014_091451506@cnova.com,123456,11228145
user_automacao03112014_091451771@cnova.com,123456,11228146
user_automacao03112014_091451974@cnova.com,123456,11228147
user_automacao03112014_091452083@cnova.com,123456,11228148
user_automacao03112014_091452239@cnova.com,123456,11228149
user_automacao03112014_091452395@cnova.com,123456,11228150
user_automacao03112014_091452489@cnova.com,123456,11228151
user_automacao03112014_091452614@cnova.com,123456,11228152
user_automacao03112014_091452816@cnova.com,123456,11228153
user_automacao03112014_091452926@cnova.com,123456,11228154
user_automacao03112014_091453160@cnova.com,123456,11228155
user_automacao03112014_091453456@cnova.com,123456,11228156
user_automacao03112014_091453659@cnova.com,123456,11228157
user_automacao03112014_091453815@cnova.com,123456,11228159
user_automacao03112014_091454049@cnova.com,123456,11228160
user_automacao03112014_091454283@cnova.com,123456,11228161
user_automacao03112014_091454454@cnova.com,123456,11228162
user_automacao03112014_091454548@cnova.com,123456,11228163
user_automacao03112014_091454642@cnova.com,123456,11228164
user_automacao03112014_091454922@cnova.com,123456,11228165
user_automacao03112014_091455172@cnova.com,123456,11228166
user_automacao03112014_091455390@cnova.com,123456,11228167
user_automacao03112014_091455531@cnova.com,123456,11228168
user_automacao03112014_091455765@cnova.com,123456,11228169
user_automacao03112014_091456014@cnova.com,123456,11228170
user_automacao03112014_091456202@cnova.com,123456,11228171
user_automacao03112014_091456326@cnova.com,123456,11228172
user_automacao03112014_091456482@cnova.com,123456,11228173
user_automacao03112014_091456607@cnova.com,123456,11228174
user_automacao03112014_091456794@cnova.com,123456,11228175
user_automacao03112014_091456888@cnova.com,123456,11228176
user_automacao03112014_091457028@cnova.com,123456,11228177
user_automacao03112014_091457153@cnova.com,123456,11228178
user_automacao03112014_091457247@cnova.com,123456,11228179
user_automacao03112014_091457403@cnova.com,123456,11228180
user_automacao03112014_091457574@cnova.com,123456,11228181
user_automacao03112014_091457762@cnova.com,123456,11228182
user_automacao03112014_091457902@cnova.com,123456,11228183
user_automacao03112014_091458042@cnova.com,123456,11228185
user_automacao03112014_091458136@cnova.com,123456,11228186
user_automacao03112014_091458417@cnova.com,123456,11228187
user_automacao03112014_091458620@cnova.com,123456,11228188
user_automacao03112014_091458838@cnova.com,123456,11228189
user_automacao03112014_091458947@cnova.com,123456,11228190
user_automacao03112014_091459072@cnova.com,123456,11228191
user_automacao03112014_091459290@cnova.com,123456,11228192
user_automacao03112014_091459415@cnova.com,123456,11228193
user_automacao03112014_091459602@cnova.com,123456,11228194
user_automacao03112014_091459821@cnova.com,123456,11228195
user_automacao03112014_091500055@cnova.com,123456,11228196
user_automacao03112014_091500180@cnova.com,123456,11228197
user_automacao03112014_091500304@cnova.com,123456,11228198
user_automacao03112014_091500445@cnova.com,123456,11228199
user_automacao03112014_091500601@cnova.com,123456,11228200
user_automacao03112014_091500710@cnova.com,123456,11228201
user_automacao03112014_091500882@cnova.com,123456,11228202
user_automacao03112014_091500991@cnova.com,123456,11228203
user_automacao03112014_091501381@cnova.com,123456,11228204
user_automacao03112014_091501537@cnova.com,123456,11228205
user_automacao03112014_091501693@cnova.com,123456,11228206
user_automacao03112014_091501864@cnova.com,123456,11228207
user_automacao03112014_091501958@cnova.com,123456,11228209
user_automacao03112014_091502098@cnova.com,123456,11228210
user_automacao03112014_091502254@cnova.com,123456,11228211
user_automacao03112014_091502410@cnova.com,123456,11228213
user_automacao03112014_091502660@cnova.com,123456,11228214
user_automacao03112014_091502863@cnova.com,123456,11228215
user_automacao03112014_091503003@cnova.com,123456,11228216
user_automacao03112014_091503128@cnova.com,123456,11228217
user_automacao03112014_091503268@cnova.com,123456,11228218
user_automacao03112014_091503440@cnova.com,123456,11228219
user_automacao03112014_091503627@cnova.com,123456,11228220
user_automacao03112014_091503736@cnova.com,123456,11228221
user_automacao03112014_091504033@cnova.com,123456,11228222
user_automacao03112014_091504204@cnova.com,123456,11228223
user_automacao03112014_091504314@cnova.com,123456,11228224
user_automacao03112014_091504485@cnova.com,123456,11228225
user_automacao03112014_091504626@cnova.com,123456,11228226
user_automacao03112014_091504813@cnova.com,123456,11228227
user_automacao03112014_091505000@cnova.com,123456,11228228
