user_automacao03112014_094126488@cnova.com,123456,11741205
user_automacao03112014_094126332@cnova.com,123456,11741206
user_automacao03112014_094126192@cnova.com,123456,11741207
user_automacao03112014_094126083@cnova.com,123456,11741208
user_automacao03112014_094125989@cnova.com,123456,11741210
user_automacao03112014_094125880@cnova.com,123456,11741211
user_automacao03112014_094125724@cnova.com,123456,11741212
user_automacao03112014_094125599@cnova.com,123456,11741213
user_automacao03112014_094125506@cnova.com,123456,11741214
user_automacao03112014_094125303@cnova.com,123456,11741215
user_automacao03112014_094124991@cnova.com,123456,11741216
user_automacao03112014_094124866@cnova.com,123456,11741217
user_automacao03112014_094124866@cnova.com,123456,16486622
user_automacao03112014_094124679@cnova.com,123456,11741218
user_automacao03112014_094124570@cnova.com,123456,11741219
user_automacao03112014_094124460@cnova.com,123456,11741220
user_automacao03112014_094124336@cnova.com,123456,11741221
user_automacao03112014_094124148@cnova.com,123456,11741222
user_automacao03112014_094123992@cnova.com,123456,11741223
user_automacao03112014_094123821@cnova.com,123456,11741224
user_automacao03112014_094123680@cnova.com,123456,11741225
user_automacao03112014_094123431@cnova.com,123456,11741226
user_automacao03112014_094123337@cnova.com,123456,11741227
user_automacao03112014_094123228@cnova.com,123456,11741228
user_automacao03112014_094123072@cnova.com,123456,11741229
user_automacao03112014_094122900@cnova.com,123456,11741230
user_automacao03112014_094122776@cnova.com,123456,11741231
user_automacao03112014_094122588@cnova.com,123456,11741233
user_automacao03112014_094122386@cnova.com,123456,11741234
user_automacao03112014_094122276@cnova.com,123456,11741235
user_automacao03112014_094122120@cnova.com,123456,11741236
user_automacao03112014_094121996@cnova.com,123456,11741238
user_automacao03112014_094121871@cnova.com,123456,11741239
user_automacao03112014_094121730@cnova.com,123456,11741240
user_automacao03112014_094121730@cnova.com,123456,16420690
user_automacao03112014_094121606@cnova.com,123456,11741241
user_automacao03112014_094121465@cnova.com,123456,11741242
user_automacao03112014_094121372@cnova.com,123456,11741243
user_automacao03112014_094121216@cnova.com,123456,11741244
user_automacao03112014_094121075@cnova.com,123456,11741245
user_automacao03112014_094121075@cnova.com,123456,16869531
user_automacao03112014_094120935@cnova.com,123456,11741246
user_automacao03112014_094120732@cnova.com,123456,11741247
user_automacao03112014_094120638@cnova.com,123456,11741248
user_automacao03112014_094120264@cnova.com,123456,11741249
user_automacao03112014_094119999@cnova.com,123456,11741250
user_automacao03112014_094119999@cnova.com,123456,16719013
user_automacao03112014_094119843@cnova.com,123456,11741251
user_automacao03112014_094119733@cnova.com,123456,11741252
user_automacao03112014_094119593@cnova.com,123456,11741253
user_automacao03112014_094119312@cnova.com,123456,11741254
user_automacao03112014_094119156@cnova.com,123456,11741255
user_automacao03112014_094119156@cnova.com,123456,16420687
user_automacao03112014_094118485@cnova.com,123456,11741256
user_automacao03112014_094118345@cnova.com,123456,11741257
user_automacao03112014_094118173@cnova.com,123456,11741258
user_automacao03112014_094118033@cnova.com,123456,11741259
user_automacao03112014_094117893@cnova.com,123456,11741260
user_automacao03112014_094117768@cnova.com,123456,11741261
user_automacao03112014_094117627@cnova.com,123456,11741262
user_automacao03112014_094117456@cnova.com,123456,11741263
user_automacao03112014_094117347@cnova.com,123456,11741264
user_automacao03112014_094117113@cnova.com,123456,11741265
user_automacao03112014_094116957@cnova.com,123456,11741266
user_automacao03112014_094116769@cnova.com,123456,11741267
user_automacao03112014_094116645@cnova.com,123456,11741268
user_automacao03112014_094116520@cnova.com,123456,11741269
user_automacao03112014_094116395@cnova.com,123456,11741270
user_automacao03112014_094116286@cnova.com,123456,11741271
user_automacao03112014_094116083@cnova.com,123456,11741272
user_automacao03112014_094115911@cnova.com,123456,11741273
user_automacao03112014_094115740@cnova.com,123456,11741274
user_automacao03112014_094115646@cnova.com,123456,11741275
user_automacao03112014_094115521@cnova.com,123456,11741276
user_automacao03112014_094115256@cnova.com,123456,11741277
user_automacao03112014_094115131@cnova.com,123456,11741278
user_automacao03112014_094114975@cnova.com,123456,11741279
user_automacao03112014_094114851@cnova.com,123456,11741280
user_automacao03112014_094114695@cnova.com,123456,11741281
user_automacao03112014_094114585@cnova.com,123456,11741282
user_automacao03112014_094114445@cnova.com,123456,11741283
user_automacao03112014_094114305@cnova.com,123456,11741284
user_automacao03112014_094114164@cnova.com,123456,11741285
user_automacao03112014_094113961@cnova.com,123456,11741286
user_automacao03112014_094113821@cnova.com,123456,11741287
user_automacao03112014_094113696@cnova.com,123456,11741288
user_automacao03112014_094113493@cnova.com,123456,11741289
user_automacao03112014_094113369@cnova.com,123456,11741290
user_automacao03112014_094113228@cnova.com,123456,11741291
user_automacao03112014_094113072@cnova.com,123456,11741292
user_automacao03112014_094112963@cnova.com,123456,11741293
user_automacao03112014_094112823@cnova.com,123456,11741294
user_automacao03112014_094112651@cnova.com,123456,11741295
user_automacao03112014_094112495@cnova.com,123456,11741296
user_automacao03112014_094112261@cnova.com,123456,11741297
user_automacao03112014_094112043@cnova.com,123456,11741298
user_automacao03112014_094111855@cnova.com,123456,11741299
user_automacao03112014_094111715@cnova.com,123456,11741300
user_automacao03112014_094111528@cnova.com,123456,11741301
user_automacao03112014_094111528@cnova.com,123456,16420828
user_automacao03112014_094111341@cnova.com,123456,11741302
user_automacao03112014_094111231@cnova.com,123456,11741303
user_automacao03112014_094111107@cnova.com,123456,11741304
user_automacao03112014_094110966@cnova.com,123456,11741305
user_automacao03112014_094110841@cnova.com,123456,11741306
user_automacao03112014_094110732@cnova.com,123456,11741307
user_automacao03112014_094110561@cnova.com,123456,11741308
user_automacao03112014_094110451@cnova.com,123456,11741309
user_automacao03112014_094110342@cnova.com,123456,11741310
user_automacao03112014_094110202@cnova.com,123456,11741311
user_automacao03112014_094110061@cnova.com,123456,11741312
user_automacao03112014_094109905@cnova.com,123456,11741313
user_automacao03112014_094109765@cnova.com,123456,11741314
user_automacao03112014_094109578@cnova.com,123456,11741315
user_automacao03112014_094109578@cnova.com,123456,16729006
user_automacao03112014_094109391@cnova.com,123456,11741316
user_automacao03112014_094109235@cnova.com,123456,11741317
user_automacao03112014_094109094@cnova.com,123456,11741318
user_automacao03112014_094108985@cnova.com,123456,11741319
user_automacao03112014_094108860@cnova.com,123456,11741320
user_automacao03112014_094108704@cnova.com,123456,11741321
user_automacao03112014_094108533@cnova.com,123456,11741322
user_automacao03112014_094108345@cnova.com,123456,11741323
user_automacao03112014_094108252@cnova.com,123456,11741324
user_automacao03112014_094108096@cnova.com,123456,11741325
user_automacao03112014_094107987@cnova.com,123456,11741326
user_automacao03112014_094107815@cnova.com,123456,11741327
user_automacao03112014_094107659@cnova.com,123456,11741328
user_automacao03112014_094107472@cnova.com,123456,11741329
user_automacao03112014_094107363@cnova.com,123456,11741330
user_automacao03112014_094107238@cnova.com,123456,11741331
user_automacao03112014_094107019@cnova.com,123456,11741332
user_automacao03112014_094107019@cnova.com,123456,16487361
user_automacao03112014_094106895@cnova.com,123456,11741334
user_automacao03112014_094106707@cnova.com,123456,11741335
user_automacao03112014_094106567@cnova.com,123456,11741336
user_automacao03112014_094106567@cnova.com,123456,16421809
user_automacao03112014_094106567@cnova.com,123456,16719002
user_automacao03112014_094106473@cnova.com,123456,11741337
user_automacao03112014_094106317@cnova.com,123456,11741338
user_automacao03112014_094106161@cnova.com,123456,11741339
user_automacao03112014_094106037@cnova.com,123456,11741340
user_automacao03112014_094106037@cnova.com,123456,16487214
user_automacao03112014_094105756@cnova.com,123456,11741341
user_automacao03112014_094105584@cnova.com,123456,11741342
user_automacao03112014_094105459@cnova.com,123456,11741343
user_automacao03112014_094105366@cnova.com,123456,11741344
user_automacao03112014_094105163@cnova.com,123456,11741345
user_automacao03112014_094105007@cnova.com,123456,11741346
user_automacao03112014_094104867@cnova.com,123456,11741347
user_automacao03112014_094104711@cnova.com,123456,11741348
user_automacao03112014_094104570@cnova.com,123456,11741349
user_automacao03112014_094104430@cnova.com,123456,11741350
user_automacao03112014_094104289@cnova.com,123456,11741351
user_automacao03112014_094104165@cnova.com,123456,11741352
user_automacao03112014_094104040@cnova.com,123456,11741353
user_automacao03112014_094103899@cnova.com,123456,11741354
