user_automacao03112014_091938361@cnova.com,123456,9177392,
user_automacao03112014_091938611@cnova.com,123456,9177390,
user_automacao03112014_091938892@cnova.com,123456,9177389,
user_automacao03112014_091939344@cnova.com,123456,9177387,
user_automacao03112014_091939765@cnova.com,123456,9177388,
user_automacao03112014_091939984@cnova.com,123456,9177385,
user_automacao03112014_091940171@cnova.com,123456,9177386,
user_automacao03112014_091940280@cnova.com,123456,9177383,
user_automacao03112014_091940639@cnova.com,123456,9177384,
user_automacao03112014_091940779@cnova.com,123456,9177381,
user_automacao03112014_091940982@cnova.com,123456,9177382,
user_automacao03112014_091941091@cnova.com,123456,9177379,
user_automacao03112014_091941279@cnova.com,123456,9177380,
user_automacao03112014_091941513@cnova.com,123456,9177378,
user_automacao03112014_091941825@cnova.com,123456,9177377,
user_automacao03112014_091942152@cnova.com,123456,9177376,
user_automacao03112014_091942324@cnova.com,123456,9177374,
user_automacao03112014_091942464@cnova.com,123456,9177375,
user_automacao03112014_091942761@cnova.com,123456,9177372,
user_automacao03112014_091942854@cnova.com,123456,9177373,
user_automacao03112014_091943026@cnova.com,123456,9177371,
user_automacao03112014_091943166@cnova.com,123456,9177370,
user_automacao03112014_091943494@cnova.com,123456,9177369,
user_automacao03112014_091943665@cnova.com,123456,9177368,
user_automacao03112014_091943884@cnova.com,123456,9177367,
user_automacao03112014_091944305@cnova.com,123456,9177365,
user_automacao03112014_091944570@cnova.com,123456,9177366,
user_automacao03112014_091944742@cnova.com,123456,9177364,
user_automacao03112014_091944867@cnova.com,123456,9177363,
user_automacao03112014_091945241@cnova.com,123456,9177362,
user_automacao03112014_091945397@cnova.com,123456,9177360,
user_automacao03112014_091945491@cnova.com,123456,9177361,
user_automacao03112014_091945725@cnova.com,123456,9177358,
user_automacao03112014_091945834@cnova.com,123456,9177359,
user_automacao03112014_091946005@cnova.com,123456,9177357,
user_automacao03112014_091946146@cnova.com,123456,9177356,
user_automacao03112014_091946286@cnova.com,123456,9177355,
user_automacao03112014_091946442@cnova.com,123456,9177354,
user_automacao03112014_091946551@cnova.com,123456,9177353,
user_automacao03112014_091946661@cnova.com,123456,9177351,
user_automacao03112014_091946770@cnova.com,123456,9177352,
user_automacao03112014_091946895@cnova.com,123456,9177349,
user_automacao03112014_091947066@cnova.com,123456,9177350,
user_automacao03112014_091947207@cnova.com,123456,9177348,
user_automacao03112014_091947347@cnova.com,123456,9177347,
user_automacao03112014_091947519@cnova.com,123456,9177346,
user_automacao03112014_091947690@cnova.com,123456,9177344,
user_automacao03112014_091947831@cnova.com,123456,9177345,
user_automacao03112014_091948018@cnova.com,123456,9177342,
user_automacao03112014_091948127@cnova.com,123456,9177341,
user_automacao03112014_091948283@cnova.com,123456,9177343,
user_automacao03112014_091948423@cnova.com,123456,9177340,
user_automacao03112014_091948579@cnova.com,123456,9177339,
user_automacao03112014_091948720@cnova.com,123456,9177337,
user_automacao03112014_091948829@cnova.com,123456,9177338,
user_automacao03112014_091948969@cnova.com,123456,9177335,
user_automacao03112014_091949079@cnova.com,123456,9177336,
user_automacao03112014_091949297@cnova.com,123456,9177334,
user_automacao03112014_091949453@cnova.com,123456,9177333,
user_automacao03112014_091949656@cnova.com,123456,9177332,
user_automacao03112014_091949874@cnova.com,123456,9177330,
user_automacao03112014_091949999@cnova.com,123456,9177329,
user_automacao03112014_091950155@cnova.com,123456,9177331,
user_automacao03112014_091950342@cnova.com,123456,9177327,
user_automacao03112014_091950576@cnova.com,123456,9177328,
user_automacao03112014_091950685@cnova.com,123456,9177326,
user_automacao03112014_091950888@cnova.com,123456,9177324,
user_automacao03112014_091951122@cnova.com,123456,9177325,
user_automacao03112014_091951325@cnova.com,123456,9177323,
user_automacao03112014_091951637@cnova.com,123456,9177321,
user_automacao03112014_091951824@cnova.com,123456,9177322,
user_automacao03112014_091952011@cnova.com,123456,9177320,
user_automacao03112014_091952152@cnova.com,123456,9177318,
user_automacao03112014_091952277@cnova.com,123456,9177319,
user_automacao03112014_091952620@cnova.com,123456,9177317,
user_automacao03112014_091952729@cnova.com,123456,9177315,
user_automacao03112014_091952838@cnova.com,123456,9177316,
user_automacao03112014_091952963@cnova.com,123456,9177313,
user_automacao03112014_091953103@cnova.com,123456,9177314,
user_automacao03112014_091953228@cnova.com,123456,9177312,
user_automacao03112014_091953431@cnova.com,123456,9177310,
user_automacao03112014_091953774@cnova.com,123456,9177309,
user_automacao03112014_091953868@cnova.com,123456,9177308,
user_automacao03112014_091954133@cnova.com,123456,9177307,
user_automacao03112014_091954273@cnova.com,123456,9177306,
user_automacao03112014_091954383@cnova.com,123456,9177305,
user_automacao03112014_091954601@cnova.com,123456,9177304,
user_automacao03112014_091954773@cnova.com,123456,9177303,
user_automacao03112014_091954913@cnova.com,123456,9177302,
user_automacao03112014_091955178@cnova.com,123456,9177301,
user_automacao03112014_091955506@cnova.com,123456,9177311,
user_automacao03112014_091955709@cnova.com,123456,9177299,
user_automacao03112014_091955911@cnova.com,123456,9177300,
user_automacao03112014_091956130@cnova.com,123456,9177297,
user_automacao03112014_091956317@cnova.com,123456,9177296,
user_automacao03112014_091956457@cnova.com,123456,9177298,
user_automacao03112014_091956567@cnova.com,123456,9177295,
user_automacao03112014_091956754@cnova.com,123456,10170733,
user_automacao03112014_091956847@cnova.com,123456,9177293,
user_automacao03112014_091956972@cnova.com,123456,9177294,
user_automacao03112014_091957175@cnova.com,123456,9177291,
user_automacao03112014_091957284@cnova.com,123456,9177292,
user_automacao03112014_091957456@cnova.com,123456,9177290,
user_automacao03112014_091957643@cnova.com,123456,9177288,
user_automacao03112014_091957783@cnova.com,123456,9177287,
user_automacao03112014_091957924@cnova.com,123456,9177286,
user_automacao03112014_091958049@cnova.com,123456,9177284,
user_automacao03112014_091958283@cnova.com,123456,9177283,
user_automacao03112014_091958392@cnova.com,123456,9177285,
user_automacao03112014_091958579@cnova.com,123456,9177281,
user_automacao03112014_091958673@cnova.com,123456,9177282,
user_automacao03112014_091958797@cnova.com,123456,9177279,
user_automacao03112014_091958953@cnova.com,123456,9177280,
user_automacao03112014_091959047@cnova.com,123456,9177278,
user_automacao03112014_091959234@cnova.com,123456,9177276,
user_automacao03112014_091959343@cnova.com,123456,9177277,
user_automacao03112014_091959484@cnova.com,123456,9177275,
user_automacao03112014_091959640@cnova.com,123456,9177274,
user_automacao03112014_091959765@cnova.com,123456,9177273,
user_automacao03112014_091959921@cnova.com,123456,9177271,
user_automacao03112014_092000108@cnova.com,123456,9177272,
